query_model,db_model,dim_x,dim_y,same_dim,K,seed,sim_mean,method,zscore_applied,alpha,recall_at_1,recall_at_5,recall_at_10,mrr,median_rank
O,P,384,384,True,100,999,0.5822059512138367,Procrustes,,,0.306,0.508,0.656,0.41052417357261894,5
O,P,384,384,True,100,999,0.5822059512138367,Ridge,,0.0001,0.384,0.638,0.746,0.4978144323898597,3
O,P,384,384,True,100,999,0.5822059512138367,Affine,,0.0001,0.394,0.668,0.756,0.512538292226675,3
O,P,384,384,True,200,999,0.6087871193885803,RAT,True,,0.816,0.956,0.984,0.880982769007876,1
O,P,384,384,True,200,999,0.6087871193885803,Procrustes,,,0.698,0.878,0.934,0.7791912308064756,1
O,P,384,384,True,200,999,0.6087871193885803,Ridge,,0.01,0.688,0.9,0.94,0.7779872173546865,1
O,P,384,384,True,200,999,0.6087871193885803,Affine,,0.01,0.688,0.898,0.94,0.7793997516655464,1
O,P,384,384,True,500,999,0.6489387154579163,RAT,True,,0.914,0.984,0.99,0.9472891136641137,1
O,P,384,384,True,500,999,0.6489387154579163,Procrustes,,,0.916,0.988,0.996,0.9472055555555555,1
O,P,384,384,True,500,999,0.6489387154579163,Ridge,,0.01,0.914,0.984,0.996,0.9457552631578947,1
O,P,384,384,True,500,999,0.6489387154579163,Affine,,0.01,0.914,0.984,0.994,0.9458533613445377,1
O,Q,384,1024,False,10,999,0.5394824743270874,RAT,True,,0.034,0.098,0.174,0.08399277272324536,62
O,Q,384,1024,False,10,999,0.5394824743270874,Ridge,,0.0001,0.008,0.046,0.078,0.03698005531925984,140
O,Q,384,1024,False,10,999,0.5394824743270874,Affine,,0.0001,0.008,0.046,0.078,0.03747959464328145,136
O,Q,384,1024,False,25,999,0.5441194772720337,RAT,True,,0.13,0.318,0.426,0.2318712009372081,15
O,Q,384,1024,False,25,999,0.5441194772720337,Ridge,,0.0001,0.05,0.128,0.194,0.10142465690115543,58
O,Q,384,1024,False,25,999,0.5441194772720337,Affine,,0.0001,0.052,0.14,0.212,0.10664533158162234,54
O,Q,384,1024,False,50,999,0.5603988170623779,RAT,True,,0.264,0.5,0.602,0.37903307514743834,5
O,Q,384,1024,False,50,999,0.5603988170623779,Ridge,,0.0001,0.152,0.336,0.42,0.24468188644732347,16
O,Q,384,1024,False,50,999,0.5603988170623779,Affine,,0.0001,0.158,0.358,0.438,0.2560698403608144,14
O,Q,384,1024,False,100,999,0.5822059512138367,RAT,True,,0.384,0.614,0.702,0.5003445118277311,2
O,Q,384,1024,False,100,999,0.5822059512138367,Ridge,,0.0001,0.39,0.64,0.734,0.5104354050784924,2
O,Q,384,1024,False,100,999,0.5822059512138367,Affine,,0.0001,0.406,0.652,0.75,0.5233408153998355,2
O,Q,384,1024,False,200,999,0.6087871193885803,RAT,True,,0.468,0.66,0.732,0.5601247476066755,2
O,Q,384,1024,False,200,999,0.6087871193885803,Ridge,,0.01,0.652,0.858,0.916,0.7467074072208261,1
O,Q,384,1024,False,200,999,0.6087871193885803,Affine,,0.01,0.654,0.86,0.92,0.7471979115697956,1
O,Q,384,1024,False,500,999,0.6489387154579163,RAT,True,,0.508,0.678,0.77,0.5941886356358318,1
O,Q,384,1024,False,500,999,0.6489387154579163,Ridge,,0.01,0.856,0.966,0.988,0.9054703039650408,1
O,Q,384,1024,False,500,999,0.6489387154579163,Affine,,0.01,0.862,0.962,0.988,0.9078134952004517,1
P,A,384,384,True,10,999,0.5035923719406128,RAT,True,,0.002,0.012,0.018,0.014361772970824438,232
P,A,384,384,True,10,999,0.5035923719406128,Procrustes,,,0.002,0.008,0.016,0.012869584855647492,247
P,A,384,384,True,10,999,0.5035923719406128,Ridge,,0.0001,0.002,0.008,0.024,0.013969598608200769,243
P,A,384,384,True,10,999,0.5035923719406128,Affine,,0.0001,0.002,0.01,0.022,0.014132619516082294,242
P,A,384,384,True,25,999,0.5095093846321106,RAT,True,,0.0,0.006,0.022,0.011673542150630737,217
P,A,384,384,True,25,999,0.5095093846321106,Procrustes,,,0.002,0.012,0.016,0.01350294101014662,244
P,A,384,384,True,25,999,0.5095093846321106,Ridge,,1.0,0.002,0.016,0.02,0.014924220216712865,241
P,A,384,384,True,25,999,0.5095093846321106,Affine,,1.0,0.002,0.016,0.022,0.014960763747700017,240
P,A,384,384,True,50,999,0.528019368648529,RAT,True,,0.002,0.016,0.034,0.017657392034936794,226
P,A,384,384,True,50,999,0.528019368648529,Procrustes,,,0.0,0.006,0.022,0.01139133903838025,237
P,A,384,384,True,50,999,0.528019368648529,Ridge,,1.0,0.004,0.018,0.028,0.01623600632369661,231
P,A,384,384,True,50,999,0.528019368648529,Affine,,1.0,0.004,0.014,0.028,0.016169721139118163,229
P,A,384,384,True,100,999,0.5505049228668213,RAT,True,,0.004,0.014,0.024,0.015848265244376845,253
P,A,384,384,True,100,999,0.5505049228668213,Procrustes,,,0.002,0.01,0.032,0.013962875333417819,242
P,A,384,384,True,100,999,0.5505049228668213,Ridge,,0.0001,0.004,0.01,0.02,0.015096214966665479,240
P,A,384,384,True,100,999,0.5505049228668213,Affine,,0.0001,0.004,0.01,0.02,0.014843690651377113,245
P,A,384,384,True,200,999,0.5742626190185547,RAT,True,,0.004,0.01,0.016,0.014587321521272944,251
P,A,384,384,True,200,999,0.5742626190185547,Procrustes,,,0.006,0.018,0.026,0.017448594077055814,248
P,A,384,384,True,200,999,0.5742626190185547,Ridge,,0.0001,0.006,0.012,0.032,0.018766338503796633,228
P,A,384,384,True,200,999,0.5742626190185547,Affine,,0.01,0.008,0.022,0.04,0.022292630418687964,228
P,A,384,384,True,500,999,0.6160498261451721,RAT,True,,0.002,0.006,0.014,0.012068315770967867,250
P,A,384,384,True,500,999,0.6160498261451721,Procrustes,,,0.006,0.018,0.028,0.01795656185035073,260
P,A,384,384,True,500,999,0.6160498261451721,Ridge,,0.0001,0.002,0.01,0.022,0.013273293937678596,273
P,A,384,384,True,500,999,0.6160498261451721,Affine,,1.0,0.004,0.01,0.016,0.014842640767242937,242
P,B,384,1024,False,10,999,0.5035923719406128,RAT,True,,0.004,0.02,0.036,0.019302393751350625,248
P,B,384,1024,False,10,999,0.5035923719406128,Ridge,,0.0001,0.0,0.01,0.018,0.012480875314961698,249
P,B,384,1024,False,10,999,0.5035923719406128,Affine,,100.0,0.002,0.01,0.02,0.013587515595452597,251
P,B,384,1024,False,25,999,0.5095093846321106,RAT,True,,0.002,0.006,0.016,0.012626392563705315,244
P,B,384,1024,False,25,999,0.5095093846321106,Ridge,,0.0001,0.002,0.008,0.026,0.013839750399663637,254
P,B,384,1024,False,25,999,0.5095093846321106,Affine,,0.0001,0.002,0.008,0.026,0.013612981849567635,254
P,B,384,1024,False,50,999,0.528019368648529,RAT,True,,0.0,0.012,0.024,0.01263544751550731,250
P,B,384,1024,False,50,999,0.528019368648529,Ridge,,0.0001,0.002,0.016,0.016,0.013871211663626919,253
P,B,384,1024,False,50,999,0.528019368648529,Affine,,0.0001,0.002,0.016,0.016,0.01415852109096256,256
P,B,384,1024,False,100,999,0.5505049228668213,RAT,True,,0.0,0.016,0.024,0.01273089560684889,246
P,B,384,1024,False,100,999,0.5505049228668213,Ridge,,0.0001,0.002,0.01,0.022,0.01316219589577986,256
P,B,384,1024,False,100,999,0.5505049228668213,Affine,,0.0001,0.002,0.012,0.022,0.01345875624811612,255
P,B,384,1024,False,200,999,0.5742626190185547,RAT,True,,0.0,0.006,0.014,0.011248910145922887,259
P,B,384,1024,False,200,999,0.5742626190185547,Ridge,,0.01,0.004,0.01,0.028,0.01589194609282221,250
P,B,384,1024,False,200,999,0.5742626190185547,Affine,,0.01,0.004,0.01,0.028,0.015722919343312207,250
P,B,384,1024,False,500,999,0.6160498261451721,RAT,True,,0.0,0.006,0.014,0.010070104790356997,261
P,B,384,1024,False,500,999,0.6160498261451721,Ridge,,0.0001,0.002,0.014,0.024,0.014306109529006775,255
P,B,384,1024,False,500,999,0.6160498261451721,Affine,,0.0001,0.004,0.014,0.026,0.01606369171753301,249
P,G,384,384,True,10,999,0.5035923719406128,RAT,True,,0.01,0.026,0.04,0.02399831245431393,242
P,G,384,384,True,10,999,0.5035923719406128,Procrustes,,,0.002,0.006,0.016,0.01224479153224575,240
P,G,384,384,True,10,999,0.5035923719406128,Ridge,,0.0001,0.006,0.012,0.018,0.016449431057801285,247
P,G,384,384,True,10,999,0.5035923719406128,Affine,,0.0001,0.006,0.012,0.02,0.01633593320865163,247
P,G,384,384,True,25,999,0.5095093846321106,RAT,True,,0.002,0.004,0.024,0.01288679282145481,235
P,G,384,384,True,25,999,0.5095093846321106,Procrustes,,,0.0,0.01,0.02,0.011699655736057147,244
P,G,384,384,True,25,999,0.5095093846321106,Ridge,,0.0001,0.004,0.012,0.022,0.015402185835911884,239
P,G,384,384,True,25,999,0.5095093846321106,Affine,,0.0001,0.004,0.014,0.022,0.015458770011954868,240
P,G,384,384,True,50,999,0.528019368648529,RAT,True,,0.0,0.014,0.02,0.013284597757817963,238
P,G,384,384,True,50,999,0.528019368648529,Procrustes,,,0.002,0.018,0.028,0.01543740746659195,243
P,G,384,384,True,50,999,0.528019368648529,Ridge,,0.0001,0.002,0.008,0.022,0.01339845308917041,250
P,G,384,384,True,50,999,0.528019368648529,Affine,,0.01,0.002,0.008,0.022,0.013292676116525062,251
P,G,384,384,True,100,999,0.5505049228668213,RAT,True,,0.006,0.008,0.014,0.015985152043457147,254
P,G,384,384,True,100,999,0.5505049228668213,Procrustes,,,0.004,0.018,0.028,0.016884147271449414,258
P,G,384,384,True,100,999,0.5505049228668213,Ridge,,0.0001,0.004,0.016,0.026,0.016941715532902704,255
P,G,384,384,True,100,999,0.5505049228668213,Affine,,0.0001,0.004,0.016,0.032,0.017957926399564277,258
P,G,384,384,True,200,999,0.5742626190185547,RAT,True,,0.002,0.012,0.018,0.013231417351632295,251
P,G,384,384,True,200,999,0.5742626190185547,Procrustes,,,0.006,0.016,0.032,0.01910814764285611,256
P,G,384,384,True,200,999,0.5742626190185547,Ridge,,1.0,0.004,0.014,0.028,0.016098490625461294,252
P,G,384,384,True,200,999,0.5742626190185547,Affine,,1.0,0.004,0.012,0.03,0.01614846126399818,251
P,G,384,384,True,500,999,0.6160498261451721,RAT,True,,0.002,0.008,0.016,0.01225994880547591,250
P,G,384,384,True,500,999,0.6160498261451721,Procrustes,,,0.0,0.014,0.022,0.01344537538590417,254
P,G,384,384,True,500,999,0.6160498261451721,Ridge,,0.0001,0.002,0.01,0.014,0.012948768141924857,241
P,G,384,384,True,500,999,0.6160498261451721,Affine,,0.0001,0.002,0.008,0.016,0.012945777796569921,240
P,J,384,768,False,10,999,0.5035923719406128,RAT,True,,0.004,0.018,0.028,0.016992339015429948,259
P,J,384,768,False,10,999,0.5035923719406128,Ridge,,1.0,0.002,0.008,0.024,0.013370206162410296,246
P,J,384,768,False,10,999,0.5035923719406128,Affine,,1.0,0.002,0.008,0.02,0.013426609071943617,248
P,J,384,768,False,25,999,0.5095093846321106,RAT,True,,0.0,0.006,0.018,0.011565685083866125,251
P,J,384,768,False,25,999,0.5095093846321106,Ridge,,1.0,0.002,0.008,0.014,0.012878668314546402,249
P,J,384,768,False,25,999,0.5095093846321106,Affine,,1.0,0.002,0.008,0.016,0.013052321912954596,248
P,J,384,768,False,50,999,0.528019368648529,RAT,True,,0.002,0.01,0.022,0.013345407727214986,251
P,J,384,768,False,50,999,0.528019368648529,Ridge,,1.0,0.002,0.008,0.016,0.01336373595038145,232
P,J,384,768,False,50,999,0.528019368648529,Affine,,1.0,0.002,0.008,0.018,0.01308339287382946,233
P,J,384,768,False,100,999,0.5505049228668213,RAT,True,,0.004,0.014,0.03,0.016387591890532374,243
P,J,384,768,False,100,999,0.5505049228668213,Ridge,,0.0001,0.004,0.018,0.026,0.01661285854800176,255
P,J,384,768,False,100,999,0.5505049228668213,Affine,,0.0001,0.004,0.018,0.03,0.01676578188322906,253
P,J,384,768,False,200,999,0.5742626190185547,RAT,True,,0.0,0.012,0.018,0.011636585883619566,259
P,J,384,768,False,200,999,0.5742626190185547,Ridge,,0.0001,0.008,0.014,0.026,0.019652217770941605,236
P,J,384,768,False,200,999,0.5742626190185547,Affine,,0.0001,0.008,0.014,0.026,0.01966029997624678,234
P,J,384,768,False,500,999,0.6160498261451721,RAT,True,,0.006,0.006,0.014,0.013984019137878565,255
P,J,384,768,False,500,999,0.6160498261451721,Ridge,,0.01,0.006,0.016,0.024,0.01713920677564277,247
P,J,384,768,False,500,999,0.6160498261451721,Affine,,0.0001,0.006,0.01,0.022,0.01648471228021736,259
P,N,384,768,False,10,999,0.5035923719406128,RAT,True,,0.034,0.114,0.224,0.09646581899008032,34
P,N,384,768,False,10,999,0.5035923719406128,Ridge,,0.0001,0.016,0.058,0.088,0.04751578689774224,114
P,N,384,768,False,10,999,0.5035923719406128,Affine,,0.0001,0.016,0.06,0.088,0.048077302697667454,110
P,N,384,768,False,25,999,0.5095093846321106,RAT,True,,0.204,0.456,0.572,0.3228893989957245,7
P,N,384,768,False,25,999,0.5095093846321106,Ridge,,0.0001,0.032,0.136,0.22,0.0979134277763631,48
P,N,384,768,False,25,999,0.5095093846321106,Affine,,0.0001,0.034,0.144,0.24,0.10473368666119515,44
P,N,384,768,False,50,999,0.528019368648529,RAT,True,,0.332,0.606,0.732,0.4671196045400686,3
P,N,384,768,False,50,999,0.528019368648529,Ridge,,0.0001,0.144,0.36,0.452,0.2502005643271267,13
P,N,384,768,False,50,999,0.528019368648529,Affine,,0.0001,0.162,0.376,0.476,0.2722408505311396,11
P,N,384,768,False,100,999,0.5505049228668213,RAT,True,,0.594,0.804,0.862,0.6841565027154267,1
P,N,384,768,False,100,999,0.5505049228668213,Ridge,,0.0001,0.446,0.686,0.76,0.5512910451868146,2
P,N,384,768,False,100,999,0.5505049228668213,Affine,,0.0001,0.452,0.696,0.776,0.5624453207854758,2
P,N,384,768,False,200,999,0.5742626190185547,RAT,True,,0.682,0.84,0.9,0.752436434972747,1
P,N,384,768,False,200,999,0.5742626190185547,Ridge,,0.01,0.67,0.854,0.904,0.7500025078140735,1
P,N,384,768,False,200,999,0.5742626190185547,Affine,,0.01,0.678,0.864,0.914,0.7569785929293358,1
P,N,384,768,False,500,999,0.6160498261451721,RAT,True,,0.648,0.816,0.868,0.7256458731516101,1
P,N,384,768,False,500,999,0.6160498261451721,Ridge,,0.01,0.854,0.964,0.978,0.9018081376477928,1
P,N,384,768,False,500,999,0.6160498261451721,Affine,,0.01,0.856,0.962,0.978,0.9033826438113203,1
P,O,384,384,True,10,999,0.5035923719406128,RAT,True,,0.064,0.194,0.286,0.14002610314702316,29
P,O,384,384,True,10,999,0.5035923719406128,Procrustes,,,0.016,0.044,0.074,0.04134507943845782,133
P,O,384,384,True,10,999,0.5035923719406128,Ridge,,0.0001,0.012,0.048,0.076,0.04005011545590679,144
P,O,384,384,True,10,999,0.5035923719406128,Affine,,0.0001,0.012,0.05,0.088,0.04121922165373266,140
P,O,384,384,True,25,999,0.5095093846321106,RAT,True,,0.272,0.526,0.658,0.39649788571904876,5
P,O,384,384,True,25,999,0.5095093846321106,Procrustes,,,0.036,0.128,0.186,0.09453564105956185,59
P,O,384,384,True,25,999,0.5095093846321106,Ridge,,0.0001,0.034,0.11,0.206,0.08895082201678807,62
P,O,384,384,True,25,999,0.5095093846321106,Affine,,0.0001,0.044,0.12,0.224,0.10051064619107168,56
P,O,384,384,True,50,999,0.528019368648529,RAT,True,,0.538,0.802,0.886,0.6578509647256525,1
P,O,384,384,True,50,999,0.528019368648529,Procrustes,,,0.158,0.33,0.44,0.251489791079132,14
P,O,384,384,True,50,999,0.528019368648529,Ridge,,0.0001,0.162,0.352,0.47,0.2662542935800377,12
P,O,384,384,True,50,999,0.528019368648529,Affine,,0.0001,0.182,0.38,0.5,0.2870061769377249,10
P,O,384,384,True,100,999,0.5505049228668213,RAT,True,,0.812,0.948,0.98,0.8720556277056278,1
P,O,384,384,True,100,999,0.5505049228668213,Procrustes,,,0.494,0.74,0.828,0.6073354191543151,2
P,O,384,384,True,100,999,0.5505049228668213,Ridge,,0.0001,0.46,0.706,0.798,0.5742428594369767,2
P,O,384,384,True,100,999,0.5505049228668213,Affine,,0.0001,0.482,0.724,0.81,0.5929182004081658,2
P,O,384,384,True,200,999,0.5742626190185547,RAT,True,,0.926,0.99,0.996,0.9551681318681319,1
P,O,384,384,True,200,999,0.5742626190185547,Procrustes,,,0.798,0.936,0.96,0.8556477900163371,1
P,O,384,384,True,200,999,0.5742626190185547,Ridge,,0.01,0.724,0.898,0.932,0.8027657041569823,1
P,O,384,384,True,200,999,0.5742626190185547,Affine,,0.01,0.732,0.902,0.934,0.8091856831170815,1
P,O,384,384,True,500,999,0.6160498261451721,RAT,True,,0.946,0.994,0.996,0.9666144522144523,1
P,O,384,384,True,500,999,0.6160498261451721,Procrustes,,,0.942,0.986,0.994,0.9630206349206348,1
P,O,384,384,True,500,999,0.6160498261451721,Ridge,,0.01,0.88,0.954,0.978,0.9137108051198729,1
P,O,384,384,True,500,999,0.6160498261451721,Affine,,0.01,0.882,0.956,0.978,0.9150201588177904,1
P,Q,384,1024,False,10,999,0.5035923719406128,RAT,True,,0.03,0.13,0.198,0.0925480338584078,45
P,Q,384,1024,False,10,999,0.5035923719406128,Ridge,,0.0001,0.014,0.038,0.072,0.038926453404667036,130
P,Q,384,1024,False,10,999,0.5035923719406128,Affine,,0.0001,0.016,0.036,0.076,0.04047303686550053,127
P,Q,384,1024,False,25,999,0.5095093846321106,RAT,True,,0.204,0.418,0.536,0.3107059045963373,9
P,Q,384,1024,False,25,999,0.5095093846321106,Ridge,,0.0001,0.046,0.132,0.208,0.10051700317454396,60
P,Q,384,1024,False,25,999,0.5095093846321106,Affine,,0.0001,0.054,0.15,0.22,0.11131660336113508,54
P,Q,384,1024,False,50,999,0.528019368648529,RAT,True,,0.356,0.636,0.738,0.4804455291223344,3
P,Q,384,1024,False,50,999,0.528019368648529,Ridge,,0.0001,0.146,0.332,0.406,0.24054976968104894,17
P,Q,384,1024,False,50,999,0.528019368648529,Affine,,0.0001,0.166,0.342,0.434,0.26066074921221755,14
P,Q,384,1024,False,100,999,0.5505049228668213,RAT,True,,0.578,0.782,0.832,0.6698631120045115,1
P,Q,384,1024,False,100,999,0.5505049228668213,Ridge,,0.0001,0.416,0.67,0.758,0.5293850174788859,2
P,Q,384,1024,False,100,999,0.5505049228668213,Affine,,0.0001,0.43,0.686,0.774,0.5435931880521006,2
P,Q,384,1024,False,200,999,0.5742626190185547,RAT,True,,0.592,0.768,0.83,0.6730597645384225,1
P,Q,384,1024,False,200,999,0.5742626190185547,Ridge,,0.01,0.636,0.86,0.912,0.7345167628245924,1
P,Q,384,1024,False,200,999,0.5742626190185547,Affine,,0.01,0.65,0.868,0.922,0.7452828182074451,1
P,Q,384,1024,False,500,999,0.6160498261451721,RAT,True,,0.536,0.712,0.806,0.6211031161796525,1
P,Q,384,1024,False,500,999,0.6160498261451721,Ridge,,0.01,0.846,0.95,0.974,0.8948849195607574,1
P,Q,384,1024,False,500,999,0.6160498261451721,Affine,,0.01,0.836,0.95,0.974,0.8898315525370787,1
Q,A,1024,384,False,10,999,0.4860122799873352,RAT,True,,0.002,0.016,0.02,0.014641000908503411,244
Q,A,1024,384,False,10,999,0.4860122799873352,Ridge,,0.0001,0.002,0.006,0.01,0.012731742859066092,243
Q,A,1024,384,False,10,999,0.4860122799873352,Affine,,0.0001,0.002,0.006,0.01,0.012572699681056192,238
Q,A,1024,384,False,25,999,0.5222599506378174,RAT,True,,0.004,0.018,0.04,0.018233156886808422,249
Q,A,1024,384,False,25,999,0.5222599506378174,Ridge,,100.0,0.002,0.01,0.02,0.013433942411913143,248
Q,A,1024,384,False,25,999,0.5222599506378174,Affine,,100.0,0.002,0.01,0.02,0.013954916313209779,249
Q,A,1024,384,False,50,999,0.5355885624885559,RAT,True,,0.0,0.0,0.012,0.009879262094184106,252
Q,A,1024,384,False,50,999,0.5355885624885559,Ridge,,0.0001,0.004,0.01,0.024,0.015362298919728656,246
Q,A,1024,384,False,50,999,0.5355885624885559,Affine,,0.0001,0.006,0.01,0.016,0.016174614540568975,247
Q,A,1024,384,False,100,999,0.5531443953514099,RAT,True,,0.0,0.006,0.016,0.011590063626060836,253
Q,A,1024,384,False,100,999,0.5531443953514099,Ridge,,1.0,0.002,0.01,0.022,0.013402809102808614,239
Q,A,1024,384,False,100,999,0.5531443953514099,Affine,,1.0,0.002,0.01,0.022,0.013265004001162721,239
Q,A,1024,384,False,200,999,0.5768691897392273,RAT,True,,0.0,0.012,0.02,0.012893711340292451,254
Q,A,1024,384,False,200,999,0.5768691897392273,Ridge,,1.0,0.008,0.016,0.03,0.018913149544387855,252
Q,A,1024,384,False,200,999,0.5768691897392273,Affine,,0.0001,0.006,0.02,0.036,0.0202528379292714,258
Q,A,1024,384,False,500,999,0.6103371977806091,RAT,True,,0.004,0.014,0.02,0.014885583673284866,261
Q,A,1024,384,False,500,999,0.6103371977806091,Ridge,,100.0,0.004,0.008,0.02,0.014911829275312528,250
Q,A,1024,384,False,500,999,0.6103371977806091,Affine,,1.0,0.002,0.014,0.026,0.015159675296245595,242
Q,B,1024,1024,True,10,999,0.4860122799873352,RAT,True,,0.0,0.008,0.01,0.010974640445484891,245
Q,B,1024,1024,True,10,999,0.4860122799873352,Procrustes,,,0.0,0.006,0.012,0.010414887273899073,251
Q,B,1024,1024,True,10,999,0.4860122799873352,Ridge,,1.0,0.002,0.01,0.012,0.012753516482338967,248
Q,B,1024,1024,True,10,999,0.4860122799873352,Affine,,100.0,0.002,0.01,0.02,0.013586326960700433,251
Q,B,1024,1024,True,25,999,0.5222599506378174,RAT,True,,0.0,0.012,0.016,0.012660004389495242,249
Q,B,1024,1024,True,25,999,0.5222599506378174,Procrustes,,,0.0,0.002,0.006,0.009507669972803232,249
Q,B,1024,1024,True,25,999,0.5222599506378174,Ridge,,0.0001,0.002,0.008,0.01,0.012077591414563393,248
Q,B,1024,1024,True,25,999,0.5222599506378174,Affine,,0.0001,0.002,0.004,0.01,0.011717396813090922,247
Q,B,1024,1024,True,50,999,0.5355885624885559,RAT,True,,0.0,0.0,0.01,0.010287559118039132,246
Q,B,1024,1024,True,50,999,0.5355885624885559,Procrustes,,,0.0,0.006,0.012,0.010475164457623913,245
Q,B,1024,1024,True,50,999,0.5355885624885559,Ridge,,1.0,0.002,0.01,0.016,0.012905546198528222,247
Q,B,1024,1024,True,50,999,0.5355885624885559,Affine,,1.0,0.002,0.01,0.016,0.012736252417382968,246
Q,B,1024,1024,True,100,999,0.5531443953514099,RAT,True,,0.002,0.01,0.014,0.012171396692803165,252
Q,B,1024,1024,True,100,999,0.5531443953514099,Procrustes,,,0.0,0.004,0.014,0.011084927512404093,261
Q,B,1024,1024,True,100,999,0.5531443953514099,Ridge,,0.0001,0.004,0.012,0.02,0.014470791717903995,264
Q,B,1024,1024,True,100,999,0.5531443953514099,Affine,,0.0001,0.004,0.008,0.018,0.0141679452514354,264
Q,B,1024,1024,True,200,999,0.5768691897392273,RAT,True,,0.002,0.012,0.026,0.014517116188305531,255
Q,B,1024,1024,True,200,999,0.5768691897392273,Procrustes,,,0.0,0.006,0.012,0.01071835546487846,241
Q,B,1024,1024,True,200,999,0.5768691897392273,Ridge,,0.0001,0.004,0.008,0.016,0.015016713350548294,244
Q,B,1024,1024,True,200,999,0.5768691897392273,Affine,,0.0001,0.004,0.006,0.018,0.0150623643291095,245
Q,B,1024,1024,True,500,999,0.6103371977806091,RAT,True,,0.0,0.006,0.008,0.010508856599195949,243
Q,B,1024,1024,True,500,999,0.6103371977806091,Procrustes,,,0.006,0.01,0.024,0.01638708518703389,257
Q,B,1024,1024,True,500,999,0.6103371977806091,Ridge,,100.0,0.002,0.01,0.02,0.0136098240642877,252
Q,B,1024,1024,True,500,999,0.6103371977806091,Affine,,100.0,0.002,0.01,0.02,0.013590648949417921,250
Q,G,1024,384,False,10,999,0.4860122799873352,RAT,True,,0.0,0.01,0.018,0.012641934025686696,249
Q,G,1024,384,False,10,999,0.4860122799873352,Ridge,,0.0001,0.004,0.014,0.016,0.014814048555454042,251
Q,G,1024,384,False,10,999,0.4860122799873352,Affine,,0.0001,0.004,0.014,0.016,0.014852088186346939,250
Q,G,1024,384,False,25,999,0.5222599506378174,RAT,True,,0.0,0.006,0.024,0.011965630450185746,258
Q,G,1024,384,False,25,999,0.5222599506378174,Ridge,,0.0001,0.002,0.014,0.018,0.013702935463286619,249
Q,G,1024,384,False,25,999,0.5222599506378174,Affine,,0.0001,0.002,0.012,0.016,0.013660007900018737,253
Q,G,1024,384,False,50,999,0.5355885624885559,RAT,True,,0.0,0.01,0.022,0.012185012028898896,261
Q,G,1024,384,False,50,999,0.5355885624885559,Ridge,,0.0001,0.004,0.014,0.022,0.015656557274663002,256
Q,G,1024,384,False,50,999,0.5355885624885559,Affine,,1.0,0.004,0.006,0.022,0.014487413358894766,255
Q,G,1024,384,False,100,999,0.5531443953514099,RAT,True,,0.002,0.004,0.018,0.011956361418289374,250
Q,G,1024,384,False,100,999,0.5531443953514099,Ridge,,0.0001,0.004,0.012,0.024,0.014931965081431542,270
Q,G,1024,384,False,100,999,0.5531443953514099,Affine,,0.0001,0.004,0.01,0.024,0.01496531616347603,267
Q,G,1024,384,False,200,999,0.5768691897392273,RAT,True,,0.002,0.014,0.02,0.014079053156418355,259
Q,G,1024,384,False,200,999,0.5768691897392273,Ridge,,0.0001,0.004,0.01,0.03,0.016387234990821047,253
Q,G,1024,384,False,200,999,0.5768691897392273,Affine,,0.0001,0.004,0.01,0.034,0.016269966794544365,251
Q,G,1024,384,False,500,999,0.6103371977806091,RAT,True,,0.0,0.006,0.02,0.010984924072722023,244
Q,G,1024,384,False,500,999,0.6103371977806091,Ridge,,0.0001,0.002,0.014,0.028,0.016386485750668183,237
Q,G,1024,384,False,500,999,0.6103371977806091,Affine,,0.01,0.004,0.01,0.02,0.015964035296419765,242
Q,J,1024,768,False,10,999,0.4860122799873352,RAT,True,,0.0,0.006,0.014,0.01147345932055817,238
Q,J,1024,768,False,10,999,0.4860122799873352,Ridge,,100.0,0.002,0.008,0.016,0.013468068653877108,254
Q,J,1024,768,False,10,999,0.4860122799873352,Affine,,100.0,0.002,0.01,0.02,0.013596232928817977,251
Q,J,1024,768,False,25,999,0.5222599506378174,RAT,True,,0.0,0.006,0.02,0.011175505029345533,238
Q,J,1024,768,False,25,999,0.5222599506378174,Ridge,,100.0,0.004,0.01,0.02,0.01453350786961559,251
Q,J,1024,768,False,25,999,0.5222599506378174,Affine,,100.0,0.002,0.01,0.02,0.013573081342777864,248
Q,J,1024,768,False,50,999,0.5355885624885559,RAT,True,,0.0,0.004,0.018,0.010878725660770328,248
Q,J,1024,768,False,50,999,0.5355885624885559,Ridge,,1.0,0.002,0.008,0.02,0.013235189624143703,255
Q,J,1024,768,False,50,999,0.5355885624885559,Affine,,0.0001,0.002,0.012,0.022,0.013449266682095408,259
Q,J,1024,768,False,100,999,0.5531443953514099,RAT,True,,0.0,0.004,0.008,0.010365141319890981,242
Q,J,1024,768,False,100,999,0.5531443953514099,Ridge,,0.0001,0.002,0.01,0.018,0.012498401638190495,252
Q,J,1024,768,False,100,999,0.5531443953514099,Affine,,0.0001,0.002,0.012,0.016,0.01247549110863643,255
Q,J,1024,768,False,200,999,0.5768691897392273,RAT,True,,0.0,0.01,0.016,0.011519277750864214,248
Q,J,1024,768,False,200,999,0.5768691897392273,Ridge,,0.0001,0.006,0.016,0.026,0.017073092672471476,258
Q,J,1024,768,False,200,999,0.5768691897392273,Affine,,0.0001,0.006,0.018,0.02,0.016824158547138937,262
Q,J,1024,768,False,500,999,0.6103371977806091,RAT,True,,0.004,0.012,0.022,0.015705345329925492,241
